order_item_id,order_id,product_sku,product_name,quantity,unit_price,line_total,discount_applied
ITEM101933,ORD100540,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101934,ORD100540,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101935,ORD100540,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM101936,ORD100541,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101937,ORD100541,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101938,ORD100541,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM101939,ORD100542,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101940,ORD100543,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101941,ORD100543,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101942,ORD100544,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101943,ORD100544,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101944,ORD100544,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM101945,ORD100545,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101946,ORD100546,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM101947,ORD100546,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101948,ORD100547,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM101949,ORD100547,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM101950,ORD100548,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM101951,ORD100548,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM101952,ORD100548,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM101953,ORD100548,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101954,ORD100548,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM101955,ORD100548,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101956,ORD100548,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM101957,ORD100548,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM101958,ORD100549,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101959,ORD100549,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101960,ORD100549,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101961,ORD100549,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101962,ORD100549,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM101963,ORD100549,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101964,ORD100549,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101965,ORD100550,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM101966,ORD100551,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101967,ORD100551,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101968,ORD100551,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101969,ORD100551,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM101970,ORD100551,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101971,ORD100551,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101972,ORD100552,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101973,ORD100552,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM101974,ORD100552,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101975,ORD100553,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM101976,ORD100553,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM101977,ORD100553,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101978,ORD100553,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101979,ORD100554,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM101980,ORD100554,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM101981,ORD100554,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM101982,ORD100554,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101983,ORD100555,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM101984,ORD100555,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101985,ORD100555,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM101986,ORD100556,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM101987,ORD100556,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM101988,ORD100557,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101989,ORD100557,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM101990,ORD100557,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM101991,ORD100557,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM101992,ORD100558,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM101993,ORD100558,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM101994,ORD100558,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM101995,ORD100558,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM101996,ORD100558,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM101997,ORD100559,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM101998,ORD100559,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM101999,ORD100559,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM102000,ORD100559,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102001,ORD100560,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM102002,ORD100560,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102003,ORD100560,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM102004,ORD100560,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102005,ORD100560,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102006,ORD100560,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM102007,ORD100561,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM102008,ORD100561,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102009,ORD100561,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102010,ORD100562,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM102011,ORD100562,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102012,ORD100563,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM102013,ORD100563,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102014,ORD100563,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM102015,ORD100564,RBX-COM-1014,Vision System Pro,4,2111,8444,0
ITEM102016,ORD100564,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM102017,ORD100564,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM102018,ORD100564,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM102019,ORD100564,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102020,ORD100565,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM102021,ORD100565,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM102022,ORD100565,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM102023,ORD100566,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102024,ORD100567,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM102025,ORD100567,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM102026,ORD100567,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102027,ORD100568,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102028,ORD100568,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM102029,ORD100568,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM102030,ORD100568,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102031,ORD100569,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM102032,ORD100569,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102033,ORD100569,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102034,ORD100570,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM102035,ORD100570,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM102036,ORD100570,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102037,ORD100570,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102038,ORD100571,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM102039,ORD100571,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102040,ORD100571,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102041,ORD100571,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102042,ORD100571,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM102043,ORD100572,RBX-COM-1016,Safety Scanner System,2,2494,4988,0
ITEM102044,ORD100572,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102045,ORD100572,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102046,ORD100573,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM102047,ORD100573,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM102048,ORD100574,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102049,ORD100574,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102050,ORD100574,RBX-COM-1014,Vision System Pro,1,2111,2111,0
ITEM102051,ORD100574,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102052,ORD100574,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102053,ORD100574,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102054,ORD100575,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102055,ORD100575,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM102056,ORD100576,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM102057,ORD100576,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM102058,ORD100576,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM102059,ORD100577,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102060,ORD100577,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102061,ORD100577,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102062,ORD100577,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102063,ORD100578,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM102064,ORD100578,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102065,ORD100579,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102066,ORD100579,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM102067,ORD100579,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102068,ORD100579,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM102069,ORD100579,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102070,ORD100579,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102071,ORD100579,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102072,ORD100580,RBX-SOF-1019,Simulation & Programming Tool,3,1719,5157,0
ITEM102073,ORD100581,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102074,ORD100581,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102075,ORD100582,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102076,ORD100582,RBX-COM-1012,6-Axis Force Sensor,4,4577,18308,0
ITEM102077,ORD100582,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102078,ORD100582,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102079,ORD100582,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102080,ORD100582,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102081,ORD100582,RBX-SOF-1017,RobotOS Control Suite,1,1851,1851,0
ITEM102082,ORD100582,RBX-COM-1013,High-Precision Gripper,2,2687,5374,0
ITEM102083,ORD100583,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM102084,ORD100583,RBX-SOF-1018,Fleet Management Platform,3,1872,5616,0
ITEM102085,ORD100583,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102086,ORD100584,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102087,ORD100584,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM102088,ORD100584,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102089,ORD100585,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102090,ORD100586,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102091,ORD100586,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102092,ORD100587,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102093,ORD100587,RBX-SOF-1019,Simulation & Programming Tool,1,1719,1719,0
ITEM102094,ORD100587,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102095,ORD100587,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM102096,ORD100587,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM102097,ORD100588,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102098,ORD100588,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102099,ORD100589,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102100,ORD100590,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102101,ORD100590,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102102,ORD100590,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102103,ORD100590,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102104,ORD100590,RBX-SOF-1020,Predictive Maintenance AI,2,734,1468,0
ITEM102105,ORD100590,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM102106,ORD100590,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102107,ORD100591,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102108,ORD100591,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM102109,ORD100592,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM102110,ORD100592,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM102111,ORD100592,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102112,ORD100593,RBX-SOF-1020,Predictive Maintenance AI,1,734,734,0
ITEM102113,ORD100593,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102114,ORD100594,RBX-SOF-1018,Fleet Management Platform,4,1872,7488,0
ITEM102115,ORD100594,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102116,ORD100594,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102117,ORD100595,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM102118,ORD100595,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102119,ORD100596,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102120,ORD100596,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102121,ORD100596,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM102122,ORD100597,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102123,ORD100597,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102124,ORD100598,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102125,ORD100599,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102126,ORD100599,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102127,ORD100599,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102128,ORD100600,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102129,ORD100601,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102130,ORD100601,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102131,ORD100601,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102132,ORD100602,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102133,ORD100603,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102134,ORD100603,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102135,ORD100603,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102136,ORD100603,RBX-COM-1014,Vision System Pro,2,2111,4222,0
ITEM102137,ORD100603,RBX-COM-1013,High-Precision Gripper,4,2687,10748,0
ITEM102138,ORD100604,RBX-SOF-1020,Predictive Maintenance AI,4,734,2936,0
ITEM102139,ORD100604,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102140,ORD100605,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102141,ORD100605,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102142,ORD100605,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM102143,ORD100606,RBX-COM-1013,High-Precision Gripper,5,2687,13435,0
ITEM102144,ORD100606,RBX-COM-1016,Safety Scanner System,1,2494,2494,0
ITEM102145,ORD100607,RBX-COM-1015,End-Effector Kit,1,3144,3144,0
ITEM102146,ORD100607,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102147,ORD100608,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102148,ORD100609,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM102149,ORD100609,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102150,ORD100609,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM102151,ORD100609,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102152,ORD100610,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102153,ORD100611,RBX-COM-1016,Safety Scanner System,5,2494,12470,0
ITEM102154,ORD100611,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102155,ORD100611,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102156,ORD100612,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102157,ORD100612,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM102158,ORD100613,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102159,ORD100613,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102160,ORD100613,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM102161,ORD100613,RBX-COM-1014,Vision System Pro,5,2111,10555,0
ITEM102162,ORD100613,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102163,ORD100613,RBX-COM-1015,End-Effector Kit,4,3144,12576,0
ITEM102164,ORD100614,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102165,ORD100614,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102166,ORD100614,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102167,ORD100615,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102168,ORD100615,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM102169,ORD100615,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102170,ORD100615,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102171,ORD100615,RBX-COM-1016,Safety Scanner System,4,2494,9976,0
ITEM102172,ORD100615,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102173,ORD100615,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102174,ORD100615,RBX-SOF-1018,Fleet Management Platform,1,1872,1872,0
ITEM102175,ORD100616,RBX-COM-1012,6-Axis Force Sensor,3,4577,13731,0
ITEM102176,ORD100617,RBX-COM-1012,6-Axis Force Sensor,1,4577,4577,0
ITEM102177,ORD100617,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102178,ORD100618,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102179,ORD100618,RBX-COM-1016,Safety Scanner System,3,2494,7482,0
ITEM102180,ORD100618,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102181,ORD100618,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102182,ORD100618,RBX-SOF-1020,Predictive Maintenance AI,5,734,3670,0
ITEM102183,ORD100618,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM102184,ORD100619,RBX-SOF-1019,Simulation & Programming Tool,5,1719,8595,0
ITEM102185,ORD100620,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102186,ORD100621,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102187,ORD100621,RBX-SOF-1019,Simulation & Programming Tool,2,1719,3438,0
ITEM102188,ORD100621,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM102189,ORD100621,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102190,ORD100621,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102191,ORD100621,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
ITEM102192,ORD100622,RBX-COM-1013,High-Precision Gripper,2,2687,5374,0
ITEM102193,ORD100622,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102194,ORD100622,RBX-COL-1006,CoBot Mobile Platform,1,20074,20074,0
ITEM102195,ORD100622,RBX-COM-1012,6-Axis Force Sensor,5,4577,22885,0
ITEM102196,ORD100622,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102197,ORD100622,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102198,ORD100623,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102199,ORD100623,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102200,ORD100623,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102201,ORD100624,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102202,ORD100624,RBX-SOF-1018,Fleet Management Platform,2,1872,3744,0
ITEM102203,ORD100624,RBX-COM-1013,High-Precision Gripper,1,2687,2687,0
ITEM102204,ORD100624,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102205,ORD100624,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102206,ORD100624,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM102207,ORD100625,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102208,ORD100625,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102209,ORD100626,RBX-COM-1015,End-Effector Kit,5,3144,15720,0
ITEM102210,ORD100627,RBX-SOF-1017,RobotOS Control Suite,4,1851,7404,0
ITEM102211,ORD100627,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102212,ORD100627,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102213,ORD100628,RBX-SOF-1017,RobotOS Control Suite,3,1851,5553,0
ITEM102214,ORD100628,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102215,ORD100629,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102216,ORD100630,RBX-SOF-1019,Simulation & Programming Tool,4,1719,6876,0
ITEM102217,ORD100630,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM102218,ORD100630,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102219,ORD100631,RBX-COL-1007,CoBot Dual-Arm System,1,23932,23932,0
ITEM102220,ORD100631,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102221,ORD100632,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102222,ORD100632,RBX-COL-1005,CoBot Precision 10kg,1,25173,25173,0
ITEM102223,ORD100632,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102224,ORD100632,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102225,ORD100633,RBX-COM-1015,End-Effector Kit,3,3144,9432,0
ITEM102226,ORD100633,RBX-COM-1013,High-Precision Gripper,2,2687,5374,0
ITEM102227,ORD100633,RBX-COM-1012,6-Axis Force Sensor,2,4577,9154,0
ITEM102228,ORD100634,RBX-COM-1013,High-Precision Gripper,2,2687,5374,0
ITEM102229,ORD100635,RBX-MOB-1011,Inspection Rover,1,23455,23455,0
ITEM102230,ORD100635,RBX-COM-1015,End-Effector Kit,2,3144,6288,0
ITEM102231,ORD100636,RBX-COL-1004,CoBot Assistant 5kg,1,32449,32449,0
ITEM102232,ORD100636,RBX-MOB-1008,AutoNav AGV-500,1,16922,16922,0
ITEM102233,ORD100636,RBX-SOF-1020,Predictive Maintenance AI,3,734,2202,0
ITEM102234,ORD100637,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102235,ORD100637,RBX-IND-1003,Welding Robot Pro,1,29253,29253,0
ITEM102236,ORD100637,RBX-COM-1014,Vision System Pro,3,2111,6333,0
ITEM102237,ORD100637,RBX-IND-1002,HighSpeed Assembly Robot,1,42622,42622,0
ITEM102238,ORD100637,RBX-COM-1013,High-Precision Gripper,3,2687,8061,0
ITEM102239,ORD100637,RBX-SOF-1017,RobotOS Control Suite,5,1851,9255,0
ITEM102240,ORD100638,RBX-SOF-1017,RobotOS Control Suite,2,1851,3702,0
ITEM102241,ORD100638,RBX-SOF-1018,Fleet Management Platform,5,1872,9360,0
ITEM102242,ORD100638,RBX-IND-1001,HeavyDuty Articulated Robot,1,48154,48154,0
ITEM102243,ORD100639,RBX-MOB-1010,PalletMover Robot,1,28747,28747,0
ITEM102244,ORD100639,RBX-MOB-1009,SmartCart AMR-1000,1,18747,18747,0
ITEM102245,ORD100639,RBX-IND-1000,PrecisionArm 6-Axis,1,37787,37787,0
