expense_id,month,department,category,budget_amount,actual_amount,variance,variance_pct,status,notes
EXP-002416,2024-12,Sales & Marketing,Benefits,53619.87,60417.58,6797.71,12.68,Requires Review,Variance exceeds threshold
EXP-002417,2024-12,Sales & Marketing,Office Rent,8949.98,8019.15,-930.83,-10.4,Approved,Variance exceeds threshold
EXP-002418,2024-12,Sales & Marketing,Utilities,12604.39,11100.95,-1503.44,-11.93,Approved,Variance exceeds threshold
EXP-002419,2024-12,Sales & Marketing,Marketing & Advertising,72883.74,79031.05,6147.3,8.43,Approved,
EXP-002420,2024-12,Sales & Marketing,Travel & Entertainment,29676.74,26684.76,-2991.98,-10.08,Approved,Variance exceeds threshold
EXP-002421,2024-12,Sales & Marketing,Software & Licenses,3888.65,3866.66,-21.98,-0.57,Approved,
EXP-002422,2024-12,Sales & Marketing,Equipment & Maintenance,12250.59,12057.89,-192.7,-1.57,Approved,
EXP-002423,2024-12,Sales & Marketing,Professional Services,4291.41,4701.07,409.66,9.55,Approved,
EXP-002424,2024-12,Sales & Marketing,Insurance,12295.05,12250.31,-44.74,-0.36,Approved,
EXP-002425,2024-12,Sales & Marketing,Supplies,4604.38,5151.18,546.8,11.88,Requires Review,Variance exceeds threshold
EXP-002426,2024-12,Sales & Marketing,Shipping & Freight,11469.86,10394.44,-1075.42,-9.38,Approved,
EXP-002427,2024-12,Sales & Marketing,Telecommunications,5377.22,5659.97,282.74,5.26,Approved,
EXP-002428,2024-12,Sales & Marketing,Training,13723.38,11919.84,-1803.55,-13.14,Approved,Variance exceeds threshold
EXP-002429,2024-12,Sales & Marketing,R&D Materials,5659.74,5301.34,-358.4,-6.33,Approved,
EXP-002430,2024-12,Sales & Marketing,Facility Maintenance,9203.81,7974.57,-1229.24,-13.36,Approved,Variance exceeds threshold
EXP-002431,2024-12,Sales & Marketing,Depreciation,14798.03,15239.11,441.09,2.98,Approved,
EXP-002432,2024-12,Product Development,Salaries & Wages,257666.79,292400.92,34734.13,13.48,Requires Review,Variance exceeds threshold
EXP-002433,2024-12,Product Development,Benefits,72332.8,69131.54,-3201.25,-4.43,Approved,
EXP-002434,2024-12,Product Development,Office Rent,20702.88,20547.98,-154.9,-0.75,Approved,
EXP-002435,2024-12,Product Development,Utilities,14986.77,16854.13,1867.36,12.46,Requires Review,Variance exceeds threshold
EXP-002436,2024-12,Product Development,Marketing & Advertising,21004.81,18742.24,-2262.57,-10.77,Approved,Variance exceeds threshold
EXP-002437,2024-12,Product Development,Travel & Entertainment,4726.14,4504.59,-221.55,-4.69,Approved,
EXP-002438,2024-12,Product Development,Software & Licenses,17330.6,17396.37,65.77,0.38,Approved,
EXP-002439,2024-12,Product Development,Equipment & Maintenance,15560.24,15068.37,-491.87,-3.16,Approved,
EXP-002440,2024-12,Product Development,Professional Services,15376.92,15840.34,463.42,3.01,Approved,
EXP-002441,2024-12,Product Development,Insurance,9367.82,9207.69,-160.14,-1.71,Approved,
EXP-002442,2024-12,Product Development,Supplies,7636.34,7795.59,159.25,2.09,Approved,
EXP-002443,2024-12,Product Development,Shipping & Freight,7829.11,6889.82,-939.29,-12.0,Approved,Variance exceeds threshold
EXP-002444,2024-12,Product Development,Telecommunications,20409.36,22158.97,1749.61,8.57,Approved,
EXP-002445,2024-12,Product Development,Training,21765.66,23535.81,1770.15,8.13,Approved,
EXP-002446,2024-12,Product Development,R&D Materials,39195.77,39020.28,-175.49,-0.45,Approved,
EXP-002447,2024-12,Product Development,Facility Maintenance,16219.69,18282.69,2063.01,12.72,Requires Review,Variance exceeds threshold
EXP-002448,2024-12,Product Development,Depreciation,20288.21,23293.41,3005.2,14.81,Requires Review,Variance exceeds threshold
EXP-002449,2024-12,Manufacturing,Salaries & Wages,236848.08,236213.09,-634.98,-0.27,Approved,
EXP-002450,2024-12,Manufacturing,Benefits,56703.57,59192.85,2489.28,4.39,Approved,
EXP-002451,2024-12,Manufacturing,Office Rent,7173.53,6746.46,-427.07,-5.95,Approved,
EXP-002452,2024-12,Manufacturing,Utilities,4254.52,4753.94,499.41,11.74,Requires Review,Variance exceeds threshold
EXP-002453,2024-12,Manufacturing,Marketing & Advertising,6897.57,6951.17,53.6,0.78,Approved,
EXP-002454,2024-12,Manufacturing,Travel & Entertainment,3891.8,4374.03,482.23,12.39,Requires Review,Variance exceeds threshold
EXP-002455,2024-12,Manufacturing,Software & Licenses,17931.69,17019.86,-911.84,-5.09,Approved,
EXP-002456,2024-12,Manufacturing,Equipment & Maintenance,16985.02,17749.56,764.54,4.5,Approved,
EXP-002457,2024-12,Manufacturing,Professional Services,10900.45,9935.14,-965.31,-8.86,Approved,
EXP-002458,2024-12,Manufacturing,Insurance,7477.55,6612.16,-865.39,-11.57,Approved,Variance exceeds threshold
EXP-002459,2024-12,Manufacturing,Supplies,14989.96,16128.55,1138.58,7.6,Approved,
EXP-002460,2024-12,Manufacturing,Shipping & Freight,12646.72,11234.03,-1412.69,-11.17,Approved,Variance exceeds threshold
EXP-002461,2024-12,Manufacturing,Telecommunications,13714.7,14585.71,871.01,6.35,Approved,
EXP-002462,2024-12,Manufacturing,Training,6130.62,5931.16,-199.46,-3.25,Approved,
EXP-002463,2024-12,Manufacturing,R&D Materials,4682.44,4958.35,275.91,5.89,Approved,
EXP-002464,2024-12,Manufacturing,Facility Maintenance,8555.48,9659.37,1103.89,12.9,Requires Review,Variance exceeds threshold
EXP-002465,2024-12,Manufacturing,Depreciation,10434.98,9542.86,-892.12,-8.55,Approved,
EXP-002466,2024-12,Quality Assurance,Salaries & Wages,70748.98,75559.46,4810.48,6.8,Approved,
EXP-002467,2024-12,Quality Assurance,Benefits,14756.69,14223.45,-533.23,-3.61,Approved,
EXP-002468,2024-12,Quality Assurance,Office Rent,3052.53,2830.02,-222.51,-7.29,Approved,
EXP-002469,2024-12,Quality Assurance,Utilities,5528.32,5185.98,-342.34,-6.19,Approved,
EXP-002470,2024-12,Quality Assurance,Marketing & Advertising,3109.6,3103.67,-5.93,-0.19,Approved,
EXP-002471,2024-12,Quality Assurance,Travel & Entertainment,2187.1,2499.02,311.93,14.26,Requires Review,Variance exceeds threshold
EXP-002472,2024-12,Quality Assurance,Software & Licenses,1222.0,1243.62,21.61,1.77,Approved,
EXP-002473,2024-12,Quality Assurance,Equipment & Maintenance,4206.86,4227.51,20.65,0.49,Approved,
EXP-002474,2024-12,Quality Assurance,Professional Services,4003.52,3503.12,-500.41,-12.5,Approved,Variance exceeds threshold
EXP-002475,2024-12,Quality Assurance,Insurance,2471.61,2446.48,-25.13,-1.02,Approved,
EXP-002476,2024-12,Quality Assurance,Supplies,2618.8,2802.2,183.4,7.0,Approved,
EXP-002477,2024-12,Quality Assurance,Shipping & Freight,3062.06,2656.2,-405.86,-13.25,Approved,Variance exceeds threshold
EXP-002478,2024-12,Quality Assurance,Telecommunications,1442.65,1596.81,154.16,10.69,Requires Review,Variance exceeds threshold
EXP-002479,2024-12,Quality Assurance,Training,4358.09,4077.33,-280.77,-6.44,Approved,
EXP-002480,2024-12,Quality Assurance,R&D Materials,3041.32,2633.44,-407.88,-13.41,Approved,Variance exceeds threshold
EXP-002481,2024-12,Quality Assurance,Facility Maintenance,4869.14,5098.55,229.41,4.71,Approved,
EXP-002482,2024-12,Quality Assurance,Depreciation,3872.52,4163.13,290.61,7.5,Approved,
EXP-002483,2024-12,Customer Service,Salaries & Wages,66989.21,60034.9,-6954.31,-10.38,Approved,Variance exceeds threshold
EXP-002484,2024-12,Customer Service,Benefits,18332.13,19932.87,1600.75,8.73,Approved,
EXP-002485,2024-12,Customer Service,Office Rent,3229.8,3647.92,418.12,12.95,Requires Review,Variance exceeds threshold
EXP-002486,2024-12,Customer Service,Utilities,4585.46,4945.79,360.33,7.86,Approved,
EXP-002487,2024-12,Customer Service,Marketing & Advertising,3399.14,3591.52,192.38,5.66,Approved,
EXP-002488,2024-12,Customer Service,Travel & Entertainment,4506.57,4129.9,-376.67,-8.36,Approved,
EXP-002489,2024-12,Customer Service,Software & Licenses,4796.57,4601.8,-194.77,-4.06,Approved,
EXP-002490,2024-12,Customer Service,Equipment & Maintenance,4096.15,4564.72,468.58,11.44,Requires Review,Variance exceeds threshold
EXP-002491,2024-12,Customer Service,Professional Services,4777.78,4933.14,155.36,3.25,Approved,
EXP-002492,2024-12,Customer Service,Insurance,3128.46,2751.44,-377.02,-12.05,Approved,Variance exceeds threshold
EXP-002493,2024-12,Customer Service,Supplies,3720.63,3183.53,-537.1,-14.44,Approved,Variance exceeds threshold
EXP-002494,2024-12,Customer Service,Shipping & Freight,4435.62,4720.79,285.17,6.43,Approved,
EXP-002495,2024-12,Customer Service,Telecommunications,3440.82,2943.82,-497.01,-14.44,Approved,Variance exceeds threshold
EXP-002496,2024-12,Customer Service,Training,2575.11,2228.65,-346.46,-13.45,Approved,Variance exceeds threshold
EXP-002497,2024-12,Customer Service,R&D Materials,4889.08,5168.32,279.24,5.71,Approved,
EXP-002498,2024-12,Customer Service,Facility Maintenance,5203.72,5743.29,539.57,10.37,Requires Review,Variance exceeds threshold
EXP-002499,2024-12,Customer Service,Depreciation,2318.82,2025.41,-293.41,-12.65,Approved,Variance exceeds threshold
EXP-002500,2024-12,Finance,Salaries & Wages,84992.09,94001.92,9009.83,10.6,Requires Review,Variance exceeds threshold
EXP-002501,2024-12,Finance,Benefits,24537.96,26503.67,1965.72,8.01,Approved,
EXP-002502,2024-12,Finance,Office Rent,3812.55,3915.44,102.89,2.7,Approved,
EXP-002503,2024-12,Finance,Utilities,3184.48,3205.6,21.11,0.66,Approved,
EXP-002504,2024-12,Finance,Marketing & Advertising,5309.4,5047.88,-261.52,-4.93,Approved,
EXP-002505,2024-12,Finance,Travel & Entertainment,3025.12,2776.68,-248.44,-8.21,Approved,
EXP-002506,2024-12,Finance,Software & Licenses,4804.85,4340.17,-464.68,-9.67,Approved,
EXP-002507,2024-12,Finance,Equipment & Maintenance,2833.1,2951.0,117.9,4.16,Approved,
EXP-002508,2024-12,Finance,Professional Services,4048.62,4359.84,311.22,7.69,Approved,
EXP-002509,2024-12,Finance,Insurance,4780.26,5343.08,562.82,11.77,Requires Review,Variance exceeds threshold
EXP-002510,2024-12,Finance,Supplies,3037.59,3122.32,84.73,2.79,Approved,
EXP-002511,2024-12,Finance,Shipping & Freight,1718.06,1903.51,185.45,10.79,Requires Review,Variance exceeds threshold
EXP-002512,2024-12,Finance,Telecommunications,4559.42,4785.76,226.34,4.96,Approved,
EXP-002513,2024-12,Finance,Training,2835.66,3054.04,218.38,7.7,Approved,
EXP-002514,2024-12,Finance,R&D Materials,4830.88,5148.11,317.24,6.57,Approved,
EXP-002515,2024-12,Finance,Facility Maintenance,5848.97,5573.33,-275.64,-4.71,Approved,
EXP-002516,2024-12,Finance,Depreciation,4254.67,3876.36,-378.31,-8.89,Approved,
EXP-002517,2024-12,IT & Systems,Salaries & Wages,64759.48,74286.2,9526.72,14.71,Requires Review,Variance exceeds threshold
EXP-002518,2024-12,IT & Systems,Benefits,12016.05,12001.02,-15.03,-0.13,Approved,
EXP-002519,2024-12,IT & Systems,Office Rent,4359.91,3751.83,-608.08,-13.95,Approved,Variance exceeds threshold
EXP-002520,2024-12,IT & Systems,Utilities,2127.02,2304.95,177.94,8.37,Approved,
EXP-002521,2024-12,IT & Systems,Marketing & Advertising,1422.2,1409.6,-12.6,-0.89,Approved,
EXP-002522,2024-12,IT & Systems,Travel & Entertainment,2111.22,1955.26,-155.96,-7.39,Approved,
EXP-002523,2024-12,IT & Systems,Software & Licenses,1705.89,1730.29,24.4,1.43,Approved,
EXP-002524,2024-12,IT & Systems,Equipment & Maintenance,3695.63,4192.74,497.11,13.45,Requires Review,Variance exceeds threshold
EXP-002525,2024-12,IT & Systems,Professional Services,4263.9,3691.32,-572.58,-13.43,Approved,Variance exceeds threshold
EXP-002526,2024-12,IT & Systems,Insurance,1448.58,1482.55,33.97,2.35,Approved,
EXP-002527,2024-12,IT & Systems,Supplies,4572.18,3957.03,-615.15,-13.45,Approved,Variance exceeds threshold
EXP-002528,2024-12,IT & Systems,Shipping & Freight,2120.56,2208.9,88.34,4.17,Approved,
EXP-002529,2024-12,IT & Systems,Telecommunications,4546.95,4202.65,-344.29,-7.57,Approved,
EXP-002530,2024-12,IT & Systems,Training,2229.41,2322.95,93.55,4.2,Approved,
EXP-002531,2024-12,IT & Systems,R&D Materials,4851.99,4683.93,-168.06,-3.46,Approved,
EXP-002532,2024-12,IT & Systems,Facility Maintenance,3835.71,3983.43,147.72,3.85,Approved,
EXP-002533,2024-12,IT & Systems,Depreciation,2133.4,1983.06,-150.35,-7.05,Approved,
EXP-002534,2024-12,Legal & Compliance,Salaries & Wages,61707.96,66407.96,4700.0,7.62,Approved,
EXP-002535,2024-12,Legal & Compliance,Benefits,14516.89,14408.02,-108.87,-0.75,Approved,
EXP-002536,2024-12,Legal & Compliance,Office Rent,1303.19,1338.59,35.4,2.72,Approved,
EXP-002537,2024-12,Legal & Compliance,Utilities,1350.47,1226.76,-123.71,-9.16,Approved,
EXP-002538,2024-12,Legal & Compliance,Marketing & Advertising,1620.89,1817.48,196.59,12.13,Requires Review,Variance exceeds threshold
EXP-002539,2024-12,Legal & Compliance,Travel & Entertainment,2863.57,3072.43,208.86,7.29,Approved,
EXP-002540,2024-12,Legal & Compliance,Software & Licenses,2367.81,2343.93,-23.88,-1.01,Approved,
EXP-002541,2024-12,Legal & Compliance,Equipment & Maintenance,3228.59,2891.58,-337.01,-10.44,Approved,Variance exceeds threshold
EXP-002542,2024-12,Legal & Compliance,Professional Services,2718.29,2899.23,180.94,6.66,Approved,
EXP-002543,2024-12,Legal & Compliance,Insurance,1693.08,1905.7,212.62,12.56,Requires Review,Variance exceeds threshold
EXP-002544,2024-12,Legal & Compliance,Supplies,2172.54,2248.36,75.82,3.49,Approved,
EXP-002545,2024-12,Legal & Compliance,Shipping & Freight,2324.9,2389.54,64.63,2.78,Approved,
EXP-002546,2024-12,Legal & Compliance,Telecommunications,1633.53,1523.65,-109.88,-6.73,Approved,
EXP-002547,2024-12,Legal & Compliance,Training,4665.82,4875.68,209.86,4.5,Approved,
EXP-002548,2024-12,Legal & Compliance,R&D Materials,2150.63,2236.78,86.16,4.01,Approved,
EXP-002549,2024-12,Legal & Compliance,Facility Maintenance,1860.27,1824.55,-35.73,-1.92,Approved,
EXP-002550,2024-12,Legal & Compliance,Depreciation,2753.47,2460.23,-293.25,-10.65,Approved,Variance exceeds threshold
EXP-002551,2025-01,Executive Leadership,Salaries & Wages,140807.08,125961.57,-14845.51,-10.54,Approved,Variance exceeds threshold
EXP-002552,2025-01,Executive Leadership,Benefits,26695.74,24517.58,-2178.16,-8.16,Approved,
EXP-002553,2025-01,Executive Leadership,Office Rent,2561.81,2706.56,144.75,5.65,Approved,
EXP-002554,2025-01,Executive Leadership,Utilities,8790.53,8325.79,-464.75,-5.29,Approved,
EXP-002555,2025-01,Executive Leadership,Marketing & Advertising,3051.06,2983.44,-67.62,-2.22,Approved,
EXP-002556,2025-01,Executive Leadership,Travel & Entertainment,15001.06,12801.72,-2199.34,-14.66,Approved,Variance exceeds threshold
EXP-002557,2025-01,Executive Leadership,Software & Licenses,5909.7,5440.81,-468.89,-7.93,Approved,
EXP-002558,2025-01,Executive Leadership,Equipment & Maintenance,8261.61,7687.12,-574.49,-6.95,Approved,
EXP-002559,2025-01,Executive Leadership,Professional Services,5358.16,5603.39,245.23,4.58,Approved,
EXP-002560,2025-01,Executive Leadership,Insurance,3134.05,3391.24,257.19,8.21,Approved,
EXP-002561,2025-01,Executive Leadership,Supplies,10393.89,9923.07,-470.82,-4.53,Approved,
EXP-002562,2025-01,Executive Leadership,Shipping & Freight,6990.54,6028.94,-961.6,-13.76,Approved,Variance exceeds threshold
EXP-002563,2025-01,Executive Leadership,Telecommunications,4384.29,4575.2,190.91,4.35,Approved,
EXP-002564,2025-01,Executive Leadership,Training,9573.41,10074.23,500.82,5.23,Approved,
EXP-002565,2025-01,Executive Leadership,R&D Materials,9128.63,9273.8,145.17,1.59,Approved,
EXP-002566,2025-01,Executive Leadership,Facility Maintenance,2259.41,2032.48,-226.93,-10.04,Approved,Variance exceeds threshold
EXP-002567,2025-01,Executive Leadership,Depreciation,9656.06,9803.92,147.86,1.53,Approved,
EXP-002568,2025-01,Human Resources,Salaries & Wages,57857.4,51244.85,-6612.55,-11.43,Approved,Variance exceeds threshold
EXP-002569,2025-01,Human Resources,Benefits,11982.62,12193.26,210.64,1.76,Approved,
EXP-002570,2025-01,Human Resources,Office Rent,2381.44,2690.32,308.87,12.97,Requires Review,Variance exceeds threshold
EXP-002571,2025-01,Human Resources,Utilities,4739.6,4390.58,-349.02,-7.36,Approved,
EXP-002572,2025-01,Human Resources,Marketing & Advertising,3808.98,4320.4,511.41,13.43,Requires Review,Variance exceeds threshold
EXP-002573,2025-01,Human Resources,Travel & Entertainment,1643.79,1766.68,122.89,7.48,Approved,
EXP-002574,2025-01,Human Resources,Software & Licenses,1634.68,1721.31,86.63,5.3,Approved,
EXP-002575,2025-01,Human Resources,Equipment & Maintenance,2504.62,2567.96,63.34,2.53,Approved,
EXP-002576,2025-01,Human Resources,Professional Services,3112.92,3084.35,-28.58,-0.92,Approved,
EXP-002577,2025-01,Human Resources,Insurance,2221.39,1915.38,-306.02,-13.78,Approved,Variance exceeds threshold
EXP-002578,2025-01,Human Resources,Supplies,3401.36,3828.63,427.28,12.56,Requires Review,Variance exceeds threshold
EXP-002579,2025-01,Human Resources,Shipping & Freight,3728.08,4262.62,534.54,14.34,Requires Review,Variance exceeds threshold
EXP-002580,2025-01,Human Resources,Telecommunications,2623.81,2758.67,134.86,5.14,Approved,
EXP-002581,2025-01,Human Resources,Training,3963.06,3550.37,-412.69,-10.41,Approved,Variance exceeds threshold
EXP-002582,2025-01,Human Resources,R&D Materials,4196.35,3954.05,-242.3,-5.77,Approved,
EXP-002583,2025-01,Human Resources,Facility Maintenance,2281.0,2174.45,-106.55,-4.67,Approved,
EXP-002584,2025-01,Human Resources,Depreciation,2766.92,2639.54,-127.39,-4.6,Approved,
EXP-002585,2025-01,Sales & Marketing,Salaries & Wages,195871.26,187428.81,-8442.45,-4.31,Approved,
EXP-002586,2025-01,Sales & Marketing,Benefits,38994.7,41612.91,2618.21,6.71,Approved,
EXP-002587,2025-01,Sales & Marketing,Office Rent,10616.29,9580.33,-1035.96,-9.76,Approved,
EXP-002588,2025-01,Sales & Marketing,Utilities,9196.02,8036.97,-1159.06,-12.6,Approved,Variance exceeds threshold
EXP-002589,2025-01,Sales & Marketing,Marketing & Advertising,57148.28,64524.78,7376.51,12.91,Requires Review,Variance exceeds threshold
EXP-002590,2025-01,Sales & Marketing,Travel & Entertainment,24788.31,26508.56,1720.25,6.94,Approved,
EXP-002591,2025-01,Sales & Marketing,Software & Licenses,4983.35,4248.53,-734.82,-14.75,Approved,Variance exceeds threshold
EXP-002592,2025-01,Sales & Marketing,Equipment & Maintenance,15626.04,14138.99,-1487.05,-9.52,Approved,
EXP-002593,2025-01,Sales & Marketing,Professional Services,15626.57,16782.76,1156.19,7.4,Approved,
EXP-002594,2025-01,Sales & Marketing,Insurance,9796.39,9759.04,-37.36,-0.38,Approved,
EXP-002595,2025-01,Sales & Marketing,Supplies,14008.52,14616.77,608.26,4.34,Approved,
EXP-002596,2025-01,Sales & Marketing,Shipping & Freight,4469.2,4680.09,210.88,4.72,Approved,
EXP-002597,2025-01,Sales & Marketing,Telecommunications,6413.16,6474.0,60.84,0.95,Approved,
EXP-002598,2025-01,Sales & Marketing,Training,12145.11,12107.95,-37.16,-0.31,Approved,
EXP-002599,2025-01,Sales & Marketing,R&D Materials,15513.97,15904.79,390.81,2.52,Approved,
EXP-002600,2025-01,Sales & Marketing,Facility Maintenance,12425.67,13103.22,677.55,5.45,Approved,
EXP-002601,2025-01,Sales & Marketing,Depreciation,14611.44,16378.84,1767.41,12.1,Requires Review,Variance exceeds threshold
